state_x,district_x,market_x,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,_state_clean,_district_clean,_market_clean,state_y,district_y,market_y,lat,lng,source
Andhra Pradesh,Kurnool,Pattikonda,Onion,Local,FAQ,2024-07-02,1000.0,1500.0,1200.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,FAQ,2024-07-02,3000.0,3200.0,3200.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Anantapur,Rayadurg,Maize,Hybrid,FAQ,2024-07-02,2000.0,2200.0,2100.0,Andhra Pradesh,Anantapur,Rayadurg,Andhra Pradesh,Anantapur,Rayadurg,14.7181496,76.8879739,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Maize,Hybrid,FAQ,2024-07-02,2090.0,2090.0,2090.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Bengal Gram(Gram)(Whole),Gulabi,FAQ,2024-07-02,5335.0,5335.0,5335.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Guntur,Duggirala,Turmeric,Finger,FAQ,2024-07-02,11000.0,11000.0,11000.0,Andhra Pradesh,Guntur,Duggirala,Andhra Pradesh,Guntur,Duggirala,16.328919,80.6238497,nominatim
Andhra Pradesh,Chittor,Palamaner,Cauliflower,Cauliflower,FAQ,2024-07-02,600.0,1200.0,900.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2024-07-02,2000.0,3000.0,2500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Guntur,Pidugurala(Palnadu),Dry Chillies,Red,FAQ,2024-07-02,13000.0,21000.0,17000.0,Andhra Pradesh,Guntur,PiduguralaPalnadu,Andhra Pradesh,Guntur,PiduguralaPalnadu,16.2915189,80.4541588,district_centroid
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-07-02,9600.0,10000.0,9800.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Kurnool,Kurnool,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-07-02,3009.0,9879.0,9801.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 3,FAQ,2024-07-02,3200.0,3530.0,3365.0,Andhra Pradesh,Visakhapatnam,Anakapally,Andhra Pradesh,Visakhapatnam,Anakapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,Kurnool,Allagadda,Paddy(Dhan)(Common),Sona,FAQ,2024-07-02,2250.0,2400.0,2360.0,Andhra Pradesh,Kurnool,Allagadda,Andhra Pradesh,Kurnool,Allagadda,15.1332048,78.5141594,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Jowar(Sorghum),Jowar ( White),FAQ,2024-07-02,3000.0,3400.0,3200.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Kurnool,Kurnool,Sunflower,Bold,FAQ,2024-07-02,3519.0,6400.0,3519.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,FAQ,2024-07-02,5000.0,6400.0,5500.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Kurnool,Kurnool,Arhar (Tur/Red Gram)(Whole),Local,FAQ,2024-07-02,509.0,10403.0,10249.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Palamaner,Cluster beans,Cluster Beans,FAQ,2024-07-02,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Castor Seed,Other,FAQ,2024-07-02,2002.0,5332.0,5179.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Kurnool,Dry Chillies,Local,FAQ,2024-07-02,899.0,22009.0,14599.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Allagadda,Jowar(Sorghum),Jowar ( White),FAQ,2024-07-02,3260.0,3450.0,3350.0,Andhra Pradesh,Kurnool,Allagadda,Andhra Pradesh,Kurnool,Allagadda,15.1332048,78.5141594,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,2024-07-02,5700.0,5900.0,5800.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Kurnool,Kurnool,Onion,Local,FAQ,2024-07-02,655.0,1531.0,1319.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Palamaner,Potato,(Red Nanital),FAQ,2024-07-02,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,East Godavari,Sampara,Paddy(Dhan)(Common),Swarna Masuri (New),FAQ,2024-07-02,2183.0,2193.0,2183.0,Andhra Pradesh,East Godavari,Sampara,Andhra Pradesh,East Godavari,Sampara,16.9089267,82.1058532,nominatim
Andhra Pradesh,Kurnool,Atmakur,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2024-07-02,2183.0,2183.0,2183.0,Andhra Pradesh,Kurnool,Atmakur,Andhra Pradesh,Kurnool,Atmakur,14.669176,79.5743613,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Paddy(Dhan)(Common),Sona,FAQ,2024-07-02,2183.0,2183.0,2183.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Adoni,Groundnut,Balli/Habbu,FAQ,2024-07-02,4112.0,7233.0,6851.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Adoni,Groundnut,Balli/Habbu,FAQ,2024-08-02,3899.0,7040.0,6639.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Adoni,Sunflower,Local,FAQ,2024-08-02,3425.0,4126.0,4126.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Chittor,Madanapalli,Tomato,Local,FAQ,2024-08-02,1000.0,2400.0,1000.0,Andhra Pradesh,Chittor,Madanapalli,Andhra Pradesh,Chittor,Madanapalli,12.8228649,78.3705177,nominatim
Andhra Pradesh,Kurnool,Atmakur,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2024-08-02,2183.0,2183.0,2183.0,Andhra Pradesh,Kurnool,Atmakur,Andhra Pradesh,Kurnool,Atmakur,14.669176,79.5743613,nominatim
Andhra Pradesh,Guntur,Pidugurala(Palnadu),Dry Chillies,1st Sort,FAQ,2024-08-02,11000.0,19000.0,16000.0,Andhra Pradesh,Guntur,PiduguralaPalnadu,Andhra Pradesh,Guntur,PiduguralaPalnadu,16.2915189,80.4541588,district_centroid
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,FAQ,2024-08-02,5000.0,6300.0,5400.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Chittor,Palamaner,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2024-08-02,2000.0,3000.0,2500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Alur,Jowar(Sorghum),Jowar ( White),FAQ,2024-08-02,3160.0,3200.0,3180.0,Andhra Pradesh,Kurnool,Alur,Andhra Pradesh,Kurnool,Alur,15.4276919,77.257826,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Jowar(Sorghum),Jowar ( White),FAQ,2024-08-02,3000.0,3400.0,3200.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,East Godavari,Rajahmundry,Paddy(Dhan)(Common),Swarna Masuri (New),FAQ,2024-08-02,2203.0,2203.0,2203.0,Andhra Pradesh,East Godavari,Rajahmundry,Andhra Pradesh,East Godavari,Rajahmundry,17.0050454,81.7804732,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2024-08-02,2400.0,2600.0,2500.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Kurnool,Kurnool,Groundnut,Local,FAQ,2024-08-02,4512.0,7173.0,5899.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Kurnool,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,2024-08-02,4510.0,6209.0,6189.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Kurnool,Maize,Local,FAQ,2024-08-02,2126.0,2126.0,2126.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Kurnool,Onion,Local,FAQ,2024-08-02,297.0,1309.0,817.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Pattikonda,Tomato,Local,FAQ,2024-08-02,1500.0,2000.0,1800.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,Cuddapah,Cuddapah,Turmeric,Finger,FAQ,2024-08-02,3012.0,11459.0,10245.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Chittor,Palamaner,Green Chilli,Green Chilly,FAQ,2024-08-02,2500.0,3500.0,3000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner,Cluster beans,Cluster Beans,FAQ,2024-08-02,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Castor Seed,Other,FAQ,2024-08-02,1048.0,5322.0,5240.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Guntur,Guntur,Dry Chillies,Red New,FAQ,2024-08-02,8000.0,22000.0,21000.0,Andhra Pradesh,Guntur,Guntur,Andhra Pradesh,Guntur,Guntur,16.2394568,80.6473769,nominatim
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-08-02,9600.0,10000.0,9800.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Chittor,Kalikiri,Tomato,Local,FAQ,2024-08-02,1200.0,3000.0,2200.0,Andhra Pradesh,Chittor,Kalikiri,Andhra Pradesh,Chittor,Kalikiri,13.6823499,78.8032948,nominatim
Andhra Pradesh,Kurnool,Pattikonda,Onion,Local,FAQ,2024-08-02,1000.0,1500.0,1200.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,Kurnool,Kurnool,Foxtail Millet(Navane),Other,FAQ,2024-08-02,5559.0,5709.0,5559.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,FAQ,2024-08-02,3000.0,3400.0,3200.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Chittor,Palamaner,Cauliflower,Cauliflower,FAQ,2024-08-02,600.0,1200.0,900.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner,Potato,(Red Nanital),FAQ,2024-08-02,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Guntur,Duggirala,Turmeric,Bulb,FAQ,2024-08-02,11200.0,11361.0,11200.0,Andhra Pradesh,Guntur,Duggirala,Andhra Pradesh,Guntur,Duggirala,16.328919,80.6238497,nominatim
Andhra Pradesh,Anantapur,Rayadurg,Maize,Hybrid,FAQ,2024-08-02,2000.0,2250.0,2100.0,Andhra Pradesh,Anantapur,Rayadurg,Andhra Pradesh,Anantapur,Rayadurg,14.7181496,76.8879739,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Maize,Hybrid,FAQ,2024-08-02,2090.0,2090.0,2090.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Kurnool,Sunflower,Bold,FAQ,2024-08-02,3439.0,6400.0,3569.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Adoni,Castor Seed,Castor seed,FAQ,2024-08-02,4049.0,5338.0,5142.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Bengal Gram(Gram)(Whole),Gulabi,FAQ,2024-08-02,5335.0,5335.0,5335.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Kurnool,Dry Chillies,Local,FAQ,2024-08-02,6210.0,31050.0,20399.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Adoni,Cotton,Bunny,FAQ,2024-08-02,4309.0,7079.0,6759.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 2,FAQ,2024-08-02,3470.0,3660.0,3565.0,Andhra Pradesh,Visakhapatnam,Anakapally,Andhra Pradesh,Visakhapatnam,Anakapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,Chittor,Palamaner,Brinjal,Brinjal,FAQ,2024-08-02,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-08-02,3600.0,9909.0,9769.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,2024-08-02,5700.0,5900.0,5800.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Kurnool,Atmakur,Maize,Hybrid/Local,FAQ,2024-08-02,2090.0,2090.0,2090.0,Andhra Pradesh,Kurnool,Atmakur,Andhra Pradesh,Kurnool,Atmakur,14.669176,79.5743613,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Paddy(Dhan)(Common),Sona,FAQ,2024-08-02,2183.0,2183.0,2183.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,West Godavari,Gopalavaram,Lemon,Lemon,FAQ,2024-08-02,3000.0,3800.0,3500.0,Andhra Pradesh,West Godavari,Gopalavaram,Andhra Pradesh,West Godavari,Gopalavaram,16.6443029,81.5885247,district_centroid
Andhra Pradesh,Chittor,Palamaner,Tomato,Hybrid,FAQ,2024-08-02,1200.0,2400.0,1800.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner,Cabbage,Cabbage,FAQ,2024-08-02,700.0,1100.0,900.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Arhar (Tur/Red Gram)(Whole),Local,FAQ,2024-08-02,2064.0,10319.0,10189.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Cuddapah,Cuddapah,Groundnut,Local,FAQ,2024-08-02,3816.0,6069.0,5856.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,FAQ,2024-09-02,3000.0,3400.0,3200.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Cuddapah,Cuddapah,Groundnut,Local,FAQ,2024-09-02,3889.0,6897.0,6100.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Cuddapah,Cuddapah,Turmeric,Finger,FAQ,2024-09-02,3012.0,11476.0,4512.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Guntur,Duggirala,Turmeric,Finger,FAQ,2024-09-02,10500.0,11525.0,11500.0,Andhra Pradesh,Guntur,Duggirala,Andhra Pradesh,Guntur,Duggirala,16.328919,80.6238497,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Maize,Hybrid,FAQ,2024-09-02,2090.0,2090.0,2090.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2024-09-02,2400.0,2600.0,2500.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Guntur,Guntur,Dry Chillies,White,FAQ,2024-09-02,5000.0,12000.0,10000.0,Andhra Pradesh,Guntur,Guntur,Andhra Pradesh,Guntur,Guntur,16.2394568,80.6473769,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Jowar(Sorghum),Jowar ( White),FAQ,2024-09-02,3000.0,3400.0,3200.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Kurnool,Allagadda,Jowar(Sorghum),Jowar ( White),FAQ,2024-09-02,3250.0,3420.0,3400.0,Andhra Pradesh,Kurnool,Allagadda,Andhra Pradesh,Kurnool,Allagadda,15.1332048,78.5141594,nominatim
Andhra Pradesh,Guntur,Pidugurala(Palnadu),Dry Chillies,Red,FAQ,2024-09-02,13000.0,21000.0,17000.0,Andhra Pradesh,Guntur,PiduguralaPalnadu,Andhra Pradesh,Guntur,PiduguralaPalnadu,16.2915189,80.4541588,district_centroid
Andhra Pradesh,East Godavari,Rajahmundry,Paddy(Dhan)(Common),Paddy,FAQ,2024-09-02,2183.0,2183.0,2183.0,Andhra Pradesh,East Godavari,Rajahmundry,Andhra Pradesh,East Godavari,Rajahmundry,17.0050454,81.7804732,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Bengal Gram(Gram)(Whole),Gulabi,FAQ,2024-09-02,5335.0,5335.0,5335.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Atmakur,Maize,Hybrid/Local,FAQ,2024-09-02,2090.0,2090.0,2090.0,Andhra Pradesh,Kurnool,Atmakur,Andhra Pradesh,Kurnool,Atmakur,14.669176,79.5743613,nominatim
Andhra Pradesh,West Godavari,Gopalavaram,Lemon,Lemon,FAQ,2024-09-02,3000.0,3800.0,3500.0,Andhra Pradesh,West Godavari,Gopalavaram,Andhra Pradesh,West Godavari,Gopalavaram,16.6443029,81.5885247,district_centroid
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 2,FAQ,2024-09-02,3450.0,3650.0,3550.0,Andhra Pradesh,Visakhapatnam,Anakapally,Andhra Pradesh,Visakhapatnam,Anakapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,Chittor,Kalikiri,Tomato,Local,FAQ,2024-09-02,1200.0,2600.0,2000.0,Andhra Pradesh,Chittor,Kalikiri,Andhra Pradesh,Chittor,Kalikiri,13.6823499,78.8032948,nominatim
Andhra Pradesh,Chittor,Punganur,Tomato,Hybrid,FAQ,2024-09-02,1000.0,2200.0,1600.0,Andhra Pradesh,Chittor,Punganur,Andhra Pradesh,Chittor,Punganur,13.4042835,78.5567022,nominatim
Andhra Pradesh,Kurnool,Atmakur,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2024-09-02,2183.0,2183.0,2183.0,Andhra Pradesh,Kurnool,Atmakur,Andhra Pradesh,Kurnool,Atmakur,14.669176,79.5743613,nominatim
Andhra Pradesh,Kurnool,Allagadda,Paddy(Dhan)(Common),Sona,FAQ,2024-09-02,2350.0,2700.0,2500.0,Andhra Pradesh,Kurnool,Allagadda,Andhra Pradesh,Kurnool,Allagadda,15.1332048,78.5141594,nominatim
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-09-02,9600.0,10000.0,9800.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Kurnool,Pattikonda,Onion,Local,FAQ,2024-09-02,1000.0,1500.0,1200.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,East Godavari,Sampara,Paddy(Dhan)(Common),Swarna Masuri (New),FAQ,2024-09-02,2183.0,2193.0,2183.0,Andhra Pradesh,East Godavari,Sampara,Andhra Pradesh,East Godavari,Sampara,16.9089267,82.1058532,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Paddy(Dhan)(Common),Sona,FAQ,2024-09-02,2183.0,2183.0,2183.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Alur,Jowar(Sorghum),Jowar ( White),FAQ,2024-09-02,3160.0,3200.0,3180.0,Andhra Pradesh,Kurnool,Alur,Andhra Pradesh,Kurnool,Alur,15.4276919,77.257826,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,2024-09-02,5700.0,5900.0,5800.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,FAQ,2024-09-02,5000.0,6200.0,5600.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Kurnool,Pattikonda,Tomato,Local,FAQ,2024-09-02,1400.0,2100.0,1700.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,Kurnool,Adoni,Groundnut,Balli/Habbu,FAQ,2024-10-02,3399.0,7190.0,6779.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Adoni,Castor Seed,Castor seed,FAQ,2024-10-02,4600.0,5352.0,5342.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Paddy(Dhan)(Common),Sona,FAQ,2024-10-02,2183.0,2183.0,2183.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Kurnool,Nandikotkur,Maize,Hybrid,FAQ,2024-10-02,2090.0,2090.0,2090.0,Andhra Pradesh,Kurnool,Nandikotkur,Andhra Pradesh,Kurnool,Nandikotkur,15.8562,78.27,nominatim
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-10-02,9600.0,10000.0,9800.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Kurnool,Banaganapalli,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2024-10-02,2400.0,2600.0,2500.0,Andhra Pradesh,Kurnool,Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,15.3223031,78.2507163,nominatim
Andhra Pradesh,Kurnool,Allagadda,Jowar(Sorghum),Jowar ( White),FAQ,2024-10-02,3250.0,3550.0,3400.0,Andhra Pradesh,Kurnool,Allagadda,Andhra Pradesh,Kurnool,Allagadda,15.1332048,78.5141594,nominatim
Andhra Pradesh,Kurnool,Alur,Jowar(Sorghum),Jowar ( White),FAQ,2024-10-02,3160.0,3200.0,3180.0,Andhra Pradesh,Kurnool,Alur,Andhra Pradesh,Kurnool,Alur,15.4276919,77.257826,nominatim
